,a,b,c,ep_delta,ep_eta,ep_alpha,ep_beta,ep_ujump,ep_input,ip_delta,ip_eta,ip_alpha,ip_beta,ip_ujump,ip_input,cp_ee,cp_ii,cp_ie,cp_ei,sp_ge,sp_gi,sp_sejump,sp_sijump,sp_reve,sp_revi,sp_tause,sp_tausi,f_target,fmax_MPR_exc,fmax_SNN_exc,error_freq_exc,fmax_MPR_inh,fmax_SNN_inh,error_freq_inh,parameter_set_file,param_ID,fitness
52,0.04,5.0,140.0,0.562738323617332,2.7742726680149,0.02,0.2,8,0,0.8493111158182051,1.6746429594423304,0.1,0.2,2,0,0.8,0.2,0.2,0.8,6.755558434498678,2.0113741321162344,0.8,1.2,0,-80,5,5,6,5.999965940827865,11.0,-83.33390098620225,5.999965940827865,6.0,-0.0005676528689176,optimized_frequencies,240,0.0
53,0.04,5.0,140.0,0.511503627281777,3.7921565258938728,0.02,0.2,8,0,0.9359292852350564,8.836617029570284,0.1,0.2,2,0,0.8,0.2,0.2,0.8,10.208212257816108,3.868798010082413,0.8,1.2,0,-80,5,5,6,5.9999682482563,11.0,-83.33386252906166,5.9999682482563,11.0,-83.33386252906166,optimized_frequencies,241,0.0
54,0.04,5.0,140.0,0.0495191738449186,11.927872126388866,0.02,0.2,8,0,0.8916750997514455,13.415287137353651,0.1,0.2,2,0,0.8,0.2,0.2,0.8,5.107517506438088,4.230017349159695,0.8,1.2,0,-80,5,5,6,5.999940754784053,6.0,-0.0009874202657892,5.999940754784053,6.0,-0.0009874202657892,optimized_frequencies,242,0.0
55,0.04,5.0,140.0,0.7864586272641543,11.520761881534622,0.02,0.2,8,0,0.9318074229173898,34.23662550855154,0.1,0.2,2,0,0.8,0.2,0.2,0.8,8.190858729985443,2.3188016378510383,0.8,1.2,0,-80,5,5,6,5.999966889244523,3.0,49.99944815407538,5.999966889244523,3.0,49.99944815407538,optimized_frequencies,243,0.0
56,0.04,5.0,140.0,0.8414506793548545,7.1263542819768375,0.02,0.2,8,0,0.9923807365673556,23.65600027325032,0.1,0.2,2,0,0.8,0.2,0.2,0.8,8.41298069783453,2.166684814851568,0.8,1.2,0,-80,5,5,6,5.999965615848802,3.0,49.99942693081336,5.999965615848802,3.0,49.99942693081336,optimized_frequencies,244,0.0
57,0.04,5.0,140.0,0.4418521151564704,12.58826503996799,0.02,0.2,8,0,0.950134763021166,21.902963614442225,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.278375828779657,1.96145847466312,0.8,1.2,0,-80,5,5,6,5.999899433475243,6.0,-0.0016761087459441,5.999899433475243,6.0,-0.0016761087459441,optimized_frequencies,245,0.0
58,0.04,5.0,140.0,0.5528182428426951,4.587704019693733,0.02,0.2,8,0,0.2853818766460939,5.236240003812334,0.1,0.2,2,0,0.8,0.2,0.2,0.8,3.7144126637571375,1.7739421354683351,0.8,1.2,0,-80,5,5,6,5.999944466554983,11.0,-83.33425889075028,5.999944466554983,11.0,-83.33425889075028,optimized_frequencies,246,0.0
59,0.04,5.0,140.0,0.6517024736113879,10.024057211845395,0.02,0.2,8,0,0.6203943843917703,22.56322497343666,0.1,0.2,2,0,0.8,0.2,0.2,0.8,4.737981848470006,2.067077256251425,0.8,1.2,0,-80,5,5,6,5.999931350114418,5.0,16.66552250190696,5.999931350114418,5.0,16.66552250190696,optimized_frequencies,247,0.0
60,0.04,5.0,140.0,0.1892575123348043,13.429172454508024,0.02,0.2,8,0,0.640409904739693,12.251806043577751,0.1,0.2,2,0,0.8,0.2,0.2,0.8,17.85303051445401,25.117104144684397,0.8,1.2,0,-80,5,5,6,6.999972617315245,8.0,-16.66712304474592,6.999972617315245,8.0,-16.66712304474592,optimized_frequencies,248,1.777778148651123
61,0.04,5.0,140.0,0.2948911792541148,14.97551055038154,0.02,0.2,8,0,0.3272381081518051,33.95042001891429,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.5296039275275675,1.3426432428748782,0.8,1.2,0,-80,5,5,6,5.9999080050903855,6.0,-0.0015332484935755,5.9999080050903855,6.0,-0.0015332484935755,optimized_frequencies,249,0.0
